luna	date	run	trial	xdat	lat	Count
10666	20090722	1	40	150	457	1
10666	20090722	1	41	201	NA	-1
10666	20090722	1	42	130	389	1
10666	20090722	2	1	127	397	1
10666	20090722	2	2	147	357	1
10666	20090722	2	3	127	389	1
10666	20090722	2	4	204	345	2
10666	20090722	2	5	150	397	1
10666	20090722	2	6	129	481	1
10666	20090722	2	7	150	357	1
10666	20090722	2	8	147	377	1
10666	20090722	2	9	203	693	0
10666	20090722	2	10	149	509	1
10666	20090722	2	11	130	489	1
10666	20090722	2	12	127	445	1
10666	20090722	2	13	201	441	1
10666	20090722	2	14	202	377	1
10666	20090722	2	15	203	541	1
10666	20090722	2	16	148	465	1
10666	20090722	2	17	148	465	1
10666	20090722	2	18	204	457	1
10666	20090722	2	19	148	361	1
10666	20090722	2	20	127	709	1
10666	20090722	2	21	129	381	0
10666	20090722	2	22	128	469	1
10666	20090722	2	23	130	421	1
10666	20090722	2	24	204	485	1
10666	20090722	2	25	149	413	1
10666	20090722	2	26	149	349	1
10666	20090722	2	27	204	NA	-1
10666	20090722	2	28	128	433	1
10666	20090722	2	29	130	417	1
10666	20090722	2	30	150	522	1
10666	20090722	2	31	201	NA	-1
10666	20090722	2	32	201	437	0
10666	20090722	2	33	147	373	1
10666	20090722	2	34	129	449	1
10666	20090722	2	35	202	485	1
10666	20090722	2	36	202	461	1
10666	20090722	2	37	130	417	1
10666	20090722	2	38	147	455	1
10666	20090722	2	39	128	393	1
10666	20090722	2	40	203	481	1
10666	20090722	2	41	150	409	1
10666	20090722	2	42	201	409	1
10666	20090722	3	1	147	337	1
10666	20090722	3	2	127	385	1
10666	20090722	3	3	129	437	1
10666	20090722	3	4	147	425	1
10666	20090722	3	5	202	389	1
10666	20090722	3	6	129	493	1
10666	20090722	3	7	127	357	1
10666	20090722	3	8	204	569	1
10666	20090722	3	9	201	NA	-1
10666	20090722	3	10	150	557	1
10666	20090722	3	11	203	574	1
10666	20090722	3	12	201	489	1
10666	20090722	3	13	128	381	1
10666	20090722	3	14	147	465	1
10666	20090722	3	15	149	445	1
10666	20090722	3	16	202	510	1
10666	20090722	3	17	128	405	1
10666	20090722	3	18	202	397	1
10666	20090722	3	19	150	329	0
10666	20090722	3	20	128	413	1
10666	20090722	3	21	129	437	1
10666	20090722	3	22	148	381	1
10666	20090722	3	23	148	421	1
10666	20090722	3	24	130	453	1
10666	20090722	3	25	204	209	0
10666	20090722	3	26	147	421	1
10666	20090722	3	27	203	377	1
10666	20090722	3	28	130	393	1
10666	20090722	3	29	149	421	1
10666	20090722	3	30	203	NA	-1
10666	20090722	3	31	130	437	1
10666	20090722	3	32	149	629	1
10666	20090722	3	33	127	415	1
10666	20090722	3	34	150	485	1
10666	20090722	3	35	204	481	1
10666	20090722	3	36	148	421	1
10666	20090722	3	37	127	365	1
10666	20090722	3	38	204	433	1
10666	20090722	3	39	130	461	1
10666	20090722	3	40	150	453	1
10666	20090722	3	41	201	436	1
10666	20090722	3	42	201	413	1
10666	20090722	4	1	147	380	1
10666	20090722	4	2	130	381	1
10666	20090722	4	3	202	469	1
10666	20090722	4	4	149	461	1
10666	20090722	4	5	201	405	1
10666	20090722	4	6	202	373	1
10666	20090722	4	7	129	673	1
10666	20090722	4	8	129	417	1
10666	20090722	4	9	150	565	1
10666	20090722	4	10	149	433	1
10666	20090722	4	11	130	421	1
10666	20090722	4	12	127	313	2
10666	20090722	4	13	203	425	1
10666	20090722	4	14	204	461	1
10666	20090722	4	15	129	473	1
10666	20090722	4	16	150	445	1
10666	20090722	4	17	128	361	1
10666	20090722	4	18	204	489	1
10666	20090722	4	19	203	425	1
10666	20090722	4	20	148	451	1
10666	20090722	4	21	149	453	1
10666	20090722	4	22	201	385	1
10666	20090722	4	23	203	429	1
10666	20090722	4	24	127	409	1
10666	20090722	4	25	150	445	1
10666	20090722	4	26	147	453	1
10666	20090722	4	27	148	433	1
10666	20090722	4	28	128	361	1
10666	20090722	4	29	127	393	1
10666	20090722	4	30	127	373	1
10666	20090722	4	31	147	401	1
10666	20090722	4	32	204	441	1
10666	20090722	4	33	148	433	1
10666	20090722	4	34	201	NA	-1
10666	20090722	4	35	204	NA	-1
10666	20090722	4	36	130	393	1
10666	20090722	4	37	128	389	1
10666	20090722	4	38	202	376	2
10666	20090722	4	39	147	321	1
10666	20090722	4	40	150	457	1
10666	20090722	4	41	201	365	1
10666	20090722	4	42	130	389	1
10666	20110425	1	1	201	506	1
10666	20110425	1	2	149	397	1
10666	20110425	1	3	129	373	1
10666	20110425	1	4	203	509	1
10666	20110425	1	5	201	485	1
10666	20110425	1	6	130	557	1
10666	20110425	1	7	201	421	1
10666	20110425	1	8	149	545	1
10666	20110425	1	9	147	405	1
10666	20110425	1	10	202	497	1
10666	20110425	1	11	128	421	1
10666	20110425	1	12	129	NA	-1
10666	20110425	1	13	127	397	1
10666	20110425	1	14	150	NA	-1
10666	20110425	1	15	130	341	1
10666	20110425	1	16	201	373	1
10666	20110425	1	17	150	337	1
10666	20110425	1	18	128	449	1
10666	20110425	1	19	204	NA	-1
10666	20110425	1	20	150	597	1
10666	20110425	1	21	203	NA	-1
10666	20110425	1	22	130	NA	-1
10666	20110425	1	23	203	NA	-1
10666	20110425	1	24	204	433	1
10666	20110425	1	25	148	NA	-1
10666	20110425	1	26	147	437	1
10666	20110425	1	27	127	381	1
10666	20110425	1	28	147	453	1
10666	20110425	1	29	127	445	1
10666	20110425	1	30	204	593	1
10666	20110425	1	31	147	441	1
10666	20110425	1	32	150	NA	-1
10666	20110425	1	33	148	405	1
10666	20110425	1	34	130	445	1
10666	20110425	1	35	128	421	1
10666	20110425	1	36	204	421	1
10666	20110425	1	37	202	461	1
10666	20110425	1	38	127	409	1
10666	20110425	1	39	202	NA	-1
10666	20110425	1	40	129	NA	-1
10666	20110425	1	41	148	441	1
10666	20110425	1	42	149	461	1
10666	20110425	2	1	127	401	1
10666	20110425	2	2	147	421	1
10666	20110425	2	3	127	445	1
10666	20110425	2	4	204	465	1
10666	20110425	2	5	150	453	1
10666	20110425	2	6	129	473	1
10666	20110425	2	7	150	369	1
10666	20110425	2	8	147	393	1
10666	20110425	2	9	203	473	1
10666	20110425	2	10	149	369	1
10666	20110425	2	11	130	417	1
10666	20110425	2	12	127	509	1
10666	20110425	2	13	201	405	1
10666	20110425	2	14	202	421	1
10666	20110425	2	15	203	393	2
10666	20110425	2	16	148	369	1
10666	20110425	2	17	148	437	1
10666	20110425	2	18	204	384	1
10666	20110425	2	19	148	NA	-1
10666	20110425	2	20	127	405	1
10666	20110425	2	21	129	557	1
10666	20110425	2	22	128	425	1
10666	20110425	2	23	130	377	1
10666	20110425	2	24	204	469	1
10666	20110425	2	25	149	517	1
10666	20110425	2	26	149	542	1
10666	20110425	2	27	204	557	1
10666	20110425	2	28	128	457	1
10666	20110425	2	29	130	401	1
10666	20110425	2	30	150	505	1
10666	20110425	2	31	201	NA	-1
10666	20110425	2	32	201	485	1
10666	20110425	2	33	147	401	1
10666	20110425	2	34	129	481	1
10666	20110425	2	35	202	589	1
10666	20110425	2	36	202	449	1
10666	20110425	2	37	130	493	1
10666	20110425	2	38	147	405	1
10666	20110425	2	39	128	409	1
10666	20110425	2	40	203	497	1
10666	20110425	2	41	150	473	1
10666	20110425	2	42	201	405	1
10666	20110425	3	1	147	NA	-1
10666	20110425	3	2	127	393	1
10666	20110425	3	3	129	417	1
10666	20110425	3	4	147	445	1
10666	20110425	3	5	202	405	1
10666	20110425	3	6	129	501	1
10666	20110425	3	7	127	473	1
10666	20110425	3	8	204	497	1
10666	20110425	3	9	201	405	1
10666	20110425	3	10	150	381	1
10666	20110425	3	11	203	465	1
10666	20110425	3	12	201	425	1
10666	20110425	3	13	128	421	1
10666	20110425	3	14	147	457	1
10666	20110425	3	15	149	397	1
10666	20110425	3	16	202	449	1
10666	20110425	3	17	128	417	1
10666	20110425	3	18	202	510	1
10666	20110425	3	19	150	437	1
10666	20110425	3	20	128	449	1
10666	20110425	3	21	129	553	1
10666	20110425	3	22	148	453	1
10666	20110425	3	23	148	405	1
10666	20110425	3	24	130	477	1
10666	20110425	3	25	204	405	1
10666	20110425	3	26	147	433	1
10666	20110425	3	27	203	490	1
10666	20110425	3	28	130	541	1
10666	20110425	3	29	149	409	1
10666	20110425	3	30	203	401	1
10666	20110425	3	31	130	457	1
10666	20110425	3	32	149	445	1
10666	20110425	3	33	127	421	1
10666	20110425	3	34	150	409	1
10666	20110425	3	35	204	437	1
10666	20110425	3	36	148	409	1
10666	20110425	3	37	127	425	1
10666	20110425	3	38	204	481	1
10666	20110425	3	39	130	441	1
10666	20110425	3	40	150	405	1
10666	20110425	3	41	201	425	1
10666	20110425	3	42	201	465	1
10666	20110425	4	1	147	429	1
10666	20110425	4	2	130	393	1
10666	20110425	4	3	202	NA	-1
10666	20110425	4	4	149	425	1
10666	20110425	4	5	201	397	1
10666	20110425	4	6	202	405	1
10666	20110425	4	7	129	489	1
10666	20110425	4	8	129	493	1
10666	20110425	4	9	150	377	1
10666	20110425	4	10	149	445	1
10666	20110425	4	11	130	393	1
10666	20110425	4	12	127	461	1
10666	20110425	4	13	203	405	1
10666	20110425	4	14	204	361	2
10666	20110425	4	15	129	477	1
10666	20110425	4	16	150	408	1
10666	20110425	4	17	128	453	1
10666	20110425	4	18	204	461	1
10666	20110425	4	19	203	501	1
10666	20110425	4	20	148	639	1
10666	20110425	4	21	149	437	1
10666	20110425	4	22	201	513	1
10666	20110425	4	23	203	445	1
10666	20110425	4	24	127	413	1
10666	20110425	4	25	150	502	1
10666	20110425	4	26	147	465	1
10666	20110425	4	27	148	405	1
10666	20110425	4	28	128	401	1
10666	20110425	4	29	127	429	1
10666	20110425	4	30	127	481	1
10666	20110425	4	31	147	369	1
10666	20110425	4	32	204	421	1
10666	20110425	4	33	148	397	1
10666	20110425	4	34	201	417	1
10666	20110425	4	35	204	441	1
10666	20110425	4	36	130	457	1
10666	20110425	4	37	128	417	1
10666	20110425	4	38	202	413	1
10666	20110425	4	39	147	437	1
10666	20110425	4	40	150	409	1
10666	20110425	4	41	201	409	1
10666	20110425	4	42	130	441	1
10667	20090722	1	1	201	373	1
10667	20090722	1	2	149	397	1
10667	20090722	1	3	129	421	1
10667	20090722	1	4	203	545	1
10667	20090722	1	5	201	469	1
10667	20090722	1	6	130	425	1
10667	20090722	1	7	201	453	1
10667	20090722	1	8	149	442	1
10667	20090722	1	9	147	381	1
10667	20090722	1	10	202	493	1
10667	20090722	1	11	128	429	1
10667	20090722	1	12	129	453	1
10667	20090722	1	13	127	441	1
10667	20090722	1	14	150	409	1
10667	20090722	1	15	130	417	1
10667	20090722	1	16	201	401	1
10667	20090722	1	17	150	381	1
10667	20090722	1	18	128	405	1
10667	20090722	1	19	204	429	1
10667	20090722	1	20	150	NA	-1
10667	20090722	1	21	203	169	2
10667	20090722	1	22	130	405	1
10667	20090722	1	23	203	497	1
10667	20090722	1	24	204	469	1
10667	20090722	1	25	148	397	1
10667	20090722	1	26	147	437	1
10667	20090722	1	27	127	405	1
10667	20090722	1	28	147	425	1
10667	20090722	1	29	127	NA	-1
10667	20090722	1	30	204	621	1
10667	20090722	1	31	147	441	1
10667	20090722	1	32	150	497	1
10667	20090722	1	33	148	441	1
10667	20090722	1	34	130	393	1
10667	20090722	1	35	128	397	1
10667	20090722	1	36	204	469	1
10667	20090722	1	37	202	569	1
10667	20090722	1	38	127	397	1
10667	20090722	1	39	202	437	1
10667	20090722	1	40	129	485	1
10667	20090722	1	41	148	393	1
10667	20090722	1	42	149	601	1
10667	20090722	2	1	127	397	1
10667	20090722	2	2	147	389	1
10667	20090722	2	3	127	405	1
10667	20090722	2	4	204	437	1
10667	20090722	2	5	150	417	1
10667	20090722	2	6	129	525	1
10667	20090722	2	7	150	445	1
10667	20090722	2	8	147	441	1
10667	20090722	2	9	203	409	1
10667	20090722	2	10	149	565	1
10667	20090722	2	11	130	549	1
10667	20090722	2	12	127	569	1
10667	20090722	2	13	201	405	1
10667	20090722	2	14	202	413	1
10667	20090722	2	15	203	417	1
10667	20090722	2	16	148	485	1
10667	20090722	2	17	148	413	1
10667	20090722	2	18	204	389	1
10667	20090722	2	19	148	481	1
10667	20090722	2	20	127	421	1
10667	20090722	2	21	129	561	1
10667	20090722	2	22	128	429	1
10667	20090722	2	23	130	453	1
10667	20090722	2	24	204	525	1
10667	20090722	2	25	149	465	1
10667	20090722	2	26	149	441	1
10667	20090722	2	27	204	425	1
10667	20090722	2	28	128	425	1
10667	20090722	2	29	130	437	1
10667	20090722	2	30	150	449	1
10667	20090722	2	31	201	409	1
10667	20090722	2	32	201	401	1
10667	20090722	2	33	147	413	1
10667	20090722	2	34	129	481	1
10667	20090722	2	35	202	401	1
10667	20090722	2	36	202	525	1
10667	20090722	2	37	130	413	1
10667	20090722	2	38	147	380	1
10667	20090722	2	39	128	405	1
10667	20090722	2	40	203	509	1
10667	20090722	2	41	150	497	1
10667	20090722	2	42	201	485	1
10667	20090722	3	1	147	393	1
10667	20090722	3	2	127	389	1
10667	20090722	3	3	129	469	1
10667	20090722	3	4	147	381	1
10667	20090722	3	5	202	469	0
10667	20090722	3	6	129	373	1
10667	20090722	3	7	127	397	1
10667	20090722	3	8	204	473	1
10667	20090722	3	9	201	413	1
10667	20090722	3	10	150	417	1
10667	20090722	3	11	203	725	1
10667	20090722	3	12	201	369	1
10667	20090722	3	13	128	465	1
10667	20090722	3	14	147	397	1
10667	20090722	3	15	149	481	1
10667	20090722	3	16	202	NA	-1
10667	20090722	3	17	128	333	2
10667	20090722	3	18	202	417	1
10667	20090722	3	19	150	407	1
10667	20090722	3	20	128	361	1
10667	20090722	3	21	129	469	1
10667	20090722	3	22	148	469	1
10667	20090722	3	23	148	373	1
10667	20090722	3	24	130	498	1
10667	20090722	3	25	204	405	1
10667	20090722	3	26	147	201	1
10667	20090722	3	27	203	509	1
10667	20090722	3	28	130	501	1
10667	20090722	3	29	149	509	1
10667	20090722	3	30	203	569	1
10667	20090722	3	31	130	457	1
10667	20090722	3	32	149	421	1
10667	20090722	3	33	127	389	1
10667	20090722	3	34	150	441	1
10667	20090722	3	35	204	493	1
10667	20090722	3	36	148	601	1
10667	20090722	3	37	127	405	1
10667	20090722	3	38	204	521	1
10667	20090722	3	39	130	405	1
10667	20090722	3	40	150	509	1
10667	20090722	3	41	201	465	1
10667	20090722	3	42	201	385	1
10667	20090722	4	1	147	389	1
10667	20090722	4	2	130	397	1
10667	20090722	4	3	202	429	1
10667	20090722	4	4	149	357	1
10667	20090722	4	5	201	409	1
10667	20090722	4	6	202	337	1
10667	20090722	4	7	129	449	1
10667	20090722	4	8	129	553	1
10667	20090722	4	9	150	421	1
10667	20090722	4	10	149	429	1
10667	20090722	4	11	130	397	1
10667	20090722	4	12	127	413	1
10667	20090722	4	13	203	429	1
10667	20090722	4	14	204	451	1
10667	20090722	4	15	129	NA	-1
10667	20090722	4	16	150	441	1
10667	20090722	4	17	128	489	1
10667	20090722	4	18	204	421	1
10667	20090722	4	19	203	413	1
10667	20090722	4	20	148	405	1
10667	20090722	4	21	149	505	1
10667	20090722	4	22	201	393	1
10667	20090722	4	23	203	593	1
10667	20090722	4	24	127	501	1
10667	20090722	4	25	150	409	1
10667	20090722	4	26	147	369	1
10667	20090722	4	27	148	457	1
10667	20090722	4	28	128	480	1
10667	20090722	4	29	127	441	1
10667	20090722	4	30	127	397	1
10667	20090722	4	31	147	401	1
10667	20090722	4	32	204	445	1
10667	20090722	4	33	148	429	1
10667	20090722	4	34	201	533	1
10667	20090722	4	35	204	421	1
10667	20090722	4	36	130	449	1
10667	20090722	4	37	128	373	1
10667	20090722	4	38	202	561	1
10667	20090722	4	39	147	369	1
10667	20090722	4	40	150	465	1
10667	20090722	4	41	201	389	1
10667	20090722	4	42	130	433	1
10667	20110415	1	1	201	389	1
10667	20110415	1	2	149	373	1
10667	20110415	1	3	129	429	1
10667	20110415	1	4	203	349	1
10667	20110415	1	5	201	729	1
10667	20110415	1	6	130	425	1
10667	20110415	1	7	201	417	1
10667	20110415	1	8	149	437	1
10667	20110415	1	9	147	409	1
10667	20110415	1	10	202	349	1
10667	20110415	1	11	128	393	1
10667	20110415	1	12	129	361	1
10667	20110415	1	13	127	425	1
10667	20110415	1	14	150	425	1
10667	20110415	1	15	130	437	1
10667	20110415	1	16	201	345	1
10667	20110415	1	17	150	433	1
10667	20110415	1	18	128	417	1
10667	20110415	1	19	204	509	1
10667	20110415	1	20	150	425	2
10667	20110415	1	21	203	417	1
10667	20110415	1	22	130	405	1
10667	20110415	1	23	203	397	1
10667	20110415	1	24	204	429	1
10667	20110415	1	25	148	493	1
10667	20110415	1	26	147	409	1
10667	20110415	1	27	127	720	1
10667	20110415	1	28	147	469	1
10667	20110415	1	29	127	NA	-1
10667	20110415	1	30	204	489	1
10667	20110415	1	31	147	377	1
10667	20110415	1	32	150	417	1
10667	20110415	1	33	148	213	1
10667	20110415	1	34	130	489	1
10667	20110415	1	35	128	497	1
10667	20110415	1	36	204	421	1
10667	20110415	1	37	202	365	1
10667	20110415	1	38	127	417	1
10667	20110415	1	39	202	337	1
10667	20110415	1	40	129	509	1
10667	20110415	1	41	148	569	1
10667	20110415	1	42	149	441	1
10667	20110415	2	1	127	381	1
10667	20110415	2	2	147	357	1
10667	20110415	2	3	127	562	1
10667	20110415	2	4	204	490	1
10667	20110415	2	5	150	469	1
10667	20110415	2	6	129	449	1
10667	20110415	2	7	150	449	1
10667	20110415	2	8	147	433	1
10667	20110415	2	9	203	317	2
10667	20110415	2	10	149	409	1
10667	20110415	2	11	130	425	1
10667	20110415	2	12	127	365	1
10667	20110415	2	13	201	477	1
10667	20110415	2	14	202	409	1
10667	20110415	2	15	203	485	1
10667	20110415	2	16	148	609	1
10667	20110415	2	17	148	405	1
10667	20110415	2	18	204	473	1
10667	20110415	2	19	148	529	1
10667	20110415	2	20	127	NA	-1
10667	20110415	2	21	129	NA	-1
10667	20110415	2	22	128	429	1
10667	20110415	2	23	130	NA	-1
10667	20110415	2	24	204	NA	-1
10667	20110415	2	25	149	401	1
10667	20110415	2	26	149	169	1
10667	20110415	2	27	204	489	1
10667	20110415	2	28	128	369	1
10667	20110415	2	29	130	417	1
10667	20110415	2	30	150	441	1
10667	20110415	2	31	201	NA	-1
10667	20110415	2	32	201	417	1
10667	20110415	2	33	147	441	1
10667	20110415	2	34	129	NA	-1
10667	20110415	2	35	202	433	1
10667	20110415	2	36	202	381	1
10667	20110415	2	37	130	641	1
10667	20110415	2	38	147	377	1
10667	20110415	2	39	128	465	1
10667	20110415	2	40	203	NA	-1
10667	20110415	2	41	150	361	1
10667	20110415	2	42	201	385	1
10667	20110415	3	1	147	381	1
10667	20110415	3	2	127	405	1
10667	20110415	3	3	129	425	1
10667	20110415	3	4	147	445	1
10667	20110415	3	5	202	441	1
10667	20110415	3	6	129	545	1
10667	20110415	3	7	127	415	1
10667	20110415	3	8	204	437	1
10667	20110415	3	9	201	389	1
10667	20110415	3	10	150	NA	-1
10667	20110415	3	11	203	417	1
10667	20110415	3	12	201	377	1
10667	20110415	3	13	128	413	1
10667	20110415	3	14	147	449	1
10667	20110415	3	15	149	409	1
10667	20110415	3	16	202	505	1
10667	20110415	3	17	128	NA	-1
10667	20110415	3	18	202	449	1
10667	20110415	3	19	150	541	1
10667	20110415	3	20	128	538	1
10667	20110415	3	21	129	525	1
10667	20110415	3	22	148	393	1
10667	20110415	3	23	148	473	1
10667	20110415	3	24	130	445	1
10667	20110415	3	25	204	129	1
10667	20110415	3	26	147	209	1
10667	20110415	3	27	203	449	1
10667	20110415	3	28	130	469	1
10667	20110415	3	29	149	469	1
10667	20110415	3	30	203	445	1
10667	20110415	3	31	130	NA	-1
10667	20110415	3	32	149	204	2
10667	20110415	3	33	127	393	1
10667	20110415	3	34	150	365	1
10667	20110415	3	35	204	NA	-1
10667	20110415	3	36	148	437	1
10667	20110415	3	37	127	385	1
10667	20110415	3	38	204	NA	-1
10667	20110415	3	39	130	413	1
10667	20110415	3	40	150	NA	-1
10667	20110415	3	41	201	NA	-1
10667	20110415	3	42	201	NA	-1
10667	20110415	4	1	147	425	1
10667	20110415	4	2	130	357	1
10667	20110415	4	3	202	373	1
10667	20110415	4	4	149	425	1
10667	20110415	4	5	201	421	1
10667	20110415	4	6	202	349	1
10667	20110415	4	7	129	469	1
10667	20110415	4	8	129	401	1
10667	20110415	4	9	150	469	1
10667	20110415	4	10	149	401	1
10667	20110415	4	11	130	373	1
10667	20110415	4	12	127	NA	-1
10667	20110415	4	13	203	365	1
10667	20110415	4	14	204	377	1
10667	20110415	4	15	129	425	1
10667	20110415	4	16	150	389	1
10667	20110415	4	17	128	393	1
10667	20110415	4	18	204	381	1
10667	20110415	4	19	203	441	1
10667	20110415	4	20	148	381	1
10667	20110415	4	21	149	513	1
10667	20110415	4	22	201	529	1
10667	20110415	4	23	203	381	1
10667	20110415	4	24	127	357	1
10667	20110415	4	25	150	417	1
10667	20110415	4	26	147	401	1
10667	20110415	4	27	148	489	1
10667	20110415	4	28	128	549	1
10667	20110415	4	29	127	477	1
10667	20110415	4	30	127	397	1
10667	20110415	4	31	147	421	1
10667	20110415	4	32	204	365	1
10667	20110415	4	33	148	501	1
10667	20110415	4	34	201	449	1
10667	20110415	4	35	204	393	1
10667	20110415	4	36	130	349	1
10667	20110415	4	37	128	385	1
10667	20110415	4	38	202	381	1
10667	20110415	4	39	147	370	1
10667	20110415	4	40	150	613	1
10667	20110415	4	41	201	453	1
10667	20110415	4	42	130	381	1
10667	20120907	1	1	201	NA	-1
10667	20120907	1	2	149	369	1
10667	20120907	1	3	129	380	1
10667	20120907	1	4	203	505	1
10667	20120907	1	5	201	421	1
10667	20120907	1	6	130	465	1
10667	20120907	1	7	201	570	1
10667	20120907	1	8	149	525	1
10667	20120907	1	9	147	425	1
10667	20120907	1	10	202	413	1
10667	20120907	1	11	128	477	1
10667	20120907	1	12	129	505	1
10667	20120907	1	13	127	493	1
10667	20120907	1	14	150	465	1
10667	20120907	1	15	130	465	1
10667	20120907	1	16	201	413	1
10667	20120907	1	17	150	409	1
10667	20120907	1	18	128	385	1
10667	20120907	1	19	204	525	1
10667	20120907	1	20	150	533	1
10667	20120907	1	21	203	435	1
10667	20120907	1	22	130	1101	1
10667	20120907	1	23	203	681	1
10667	20120907	1	24	204	NA	-1
10667	20120907	1	25	148	425	1
10667	20120907	1	26	147	549	1
10667	20120907	1	27	127	421	2
10667	20120907	1	28	147	369	1
10667	20120907	1	29	127	401	1
10667	20120907	1	30	204	613	1
10667	20120907	1	31	147	401	1
10667	20120907	1	32	150	461	1
10667	20120907	1	33	148	NA	-1
10667	20120907	1	34	130	477	1
10667	20120907	1	35	128	645	1
10667	20120907	1	36	204	445	1
10667	20120907	1	37	202	529	1
10667	20120907	1	38	127	377	1
10667	20120907	1	39	202	421	1
10667	20120907	1	40	129	414	1
10667	20120907	1	41	148	357	1
10667	20120907	1	42	149	417	1
10667	20120907	2	1	127	409	1
10667	20120907	2	2	147	402	1
10667	20120907	2	3	127	409	1
10667	20120907	2	4	204	673	1
10667	20120907	2	5	150	421	1
10667	20120907	2	6	129	125	1
10667	20120907	2	7	150	553	1
10667	20120907	2	8	147	485	1
10667	20120907	2	9	203	509	1
10667	20120907	2	10	149	645	1
10667	20120907	2	11	130	473	1
10667	20120907	2	12	127	NA	-1
10667	20120907	2	13	201	498	1
10667	20120907	2	14	202	337	1
10667	20120907	2	15	203	433	1
10667	20120907	2	16	148	345	1
10667	20120907	2	17	148	433	1
10667	20120907	2	18	204	725	1
10667	20120907	2	19	148	513	1
10667	20120907	2	20	127	413	1
10667	20120907	2	21	129	449	1
10667	20120907	2	22	128	NA	-1
10667	20120907	2	23	130	NA	-1
